PROVIDER-ID,PROVIDER-INFO,PROVIDER-CONTACT,PROVIDER-LOCATION
66355,MYXGAK,817-682-8026,-27.737407178820824 17.238255703202377
66354,KMVVMLOG,143-340-3360,88.26436939484188 45.72923736845087
33588,ETAQO,728-357-9546,-73.29623567787502 159.16126598157126
99125,BYIWYGNL,985-334-7767,25.32700767413408 119.67060723909582
99127,YROUCKD,300-580-5550,73.28443016829635 174.27847240310084
66359,BPOKQY,650-335-6809,52.82364696051434 31.673415594211203
33591,AIFJDY,640-611-7447,-39.23328072916662 178.99335430019303
99128,YAVANI,895-638-8040,-75.53114893119015 48.182356519766486
99130,CKXNWUSN,216-393-3543,-44.5764596257348 98.78169001053524
33596,UCRQOATYV,620-740-7815,-76.28067767472803 119.50163472424921
99134,QDAUGGXGE,274-554-7495,-43.86746154332698 128.5209360573322
99137,DHYHGN,642-656-3727,42.92761358676026 105.41420573418426
66371,STKVY,120-275-7930,55.05311646276601 159.7310631729631
99138,GCBVBMP,834-420-6137,77.69413822977154 29.190112579194903
99141,TBOHO,524-508-1138,-69.65331873611572 96.92951433018837
33606,JLAVDY,772-113-6915,-79.79969630795875 105.3257168378266
99149,IGQWTH,342-655-5218,-47.41524783642987 160.1826255778543
99148,YLBIGQODR,453-256-4337,-9.806665011152731 179.06342714169307
66383,VLYLHSA,566-320-8467,-25.66955896259219 30.72208535140492
66382,PRFTHKX,951-127-9632,-40.66267636418538 59.85599384401328
66387,FJUPVHSYY,670-105-9601,-30.12408112107022 32.187429841206
66389,CKGDQFS,932-418-7717,20.845183344859336 53.45977969022565
99157,IXMEBO,540-661-9442,53.27171893222891 161.65408655486098
66392,GSYXNMN,553-369-2643,-55.337345727461276 47.26828568375549
66395,SBGFSBIYF,193-706-2393,0.5933317693061326 118.11144142189308
66394,PSGWGO,277-229-8307,-19.011767966157052 124.8301504104426
66399,LHFJGEY,541-546-4959,-80.14354211452265 0.4665604349186845
33631,QOOFJV,472-717-4313,-58.41822600903216 131.2351249758471
99169,LGCGKJYWJ,340-203-6962,-13.885830408078448 94.46648286720752
33632,XOQEBMJA,614-188-7760,-6.860214562670137 153.19709508421786
66402,WYWGLLW,971-665-1860,-44.95226999843637 43.155727022876455
33639,HJJLVYTP,467-229-4104,60.99681263586427 54.214788055541284
66411,XTYQEPNF,978-299-9732,-21.20271648215983 164.61550648944646
33648,KDDMWCJJ,334-458-4682,-33.44990769544216 125.14908047198546
66416,DYTGLF,698-504-5538,-4.130488228436462 64.76725825173224
99187,VNTNYMM,132-374-9674,-39.901536452514115 102.9198595873232
66418,GJCOYUCFO,652-140-5270,-48.2936633643738 46.96548233901622
66421,YBQIT,218-471-5167,31.236886333562722 3.7959842700589195
99188,KSFGV,905-700-9834,-48.09778541233772 47.953585914181346
99191,FFRMNQDC,559-648-2038,82.55421258262135 63.928683064456585
66422,VMWBFVQKB,219-526-2256,-78.88305131769452 18.511167436916455
99190,UYTNPUPNU,270-408-4865,-25.855317271771128 117.36165860704413
33661,DTNPHQKQ,922-271-1890,84.44695777444133 64.7824784970841
99198,TTAAYOM,895-696-4987,-10.637602195649379 110.74047917225964
99203,HIXQI,201-205-4684,88.38986457731951 173.84304987484748
66434,YVRIQRE,681-714-4681,-70.67654331431338 77.33930837667234
99205,QPLPXBY,906-569-9137,-46.4343470536254 0.5351687007899267
33670,XYSMWDAMJ,473-652-1312,36.89160880776444 87.824876906801
99206,NHFMBXO,662-277-4430,29.042209163201406 77.98276476257138
66438,BTYWRLJ,173-182-3718,-86.72880171567664 135.38541749888705
33672,JUXGPOTJR,161-700-5276,-29.54610904101716 53.482354582633434
99211,CHRAGD,673-327-9773,33.8750189335706 37.4667405676026
99210,RWYAYXYAY,900-668-9154,-15.901213956315459 131.65920685446082
66449,SEHRBBAD,383-598-3253,4.8348631909446596 64.37807015392337
99216,IVYRXPV,769-394-1713,-55.14629299421253 93.87629005379002
99218,WMHXRCR,633-541-2522,-42.620882468386675 154.4569201917475
66450,RBOWQIXAQ,139-618-5859,-66.94447257470905 39.88871370250624
99224,DTCCHQAA,226-105-2079,-62.685725657668264 106.31543918931058
33690,TERUII,301-442-8481,-77.53678352293171 173.64730520002286
33693,PLKMCQAS,906-466-2499,70.01639911524546 27.929861141628297
99231,EMMEK,612-293-4012,-43.96289455324131 136.9724699971852
66465,OWITV,631-644-6493,-7.336493843273146 67.98014444914234
33699,QYPQCV,922-506-9674,-35.44982579287003 179.5430112636059
99239,MQPYWS,689-434-7244,-2.0784303811182525 151.8987449160514
99238,PATRLOM,719-470-6539,7.980697275172858 144.27458111399466
33703,SNIOIORV,772-171-4392,64.93425923106489 111.54538673249925
33704,YMNKSNUWH,395-485-7852,-88.7735057716008 106.69847816330662
33705,UAEENBGPL,113-730-9855,-5.739269147738952 43.289009240852785
66474,WNXRQLIWV,970-249-7016,-12.072005982090431 118.39393281317271
33708,VGKULE,217-672-8034,-40.644230783521174 135.54853990204126
33709,NKOQB,838-293-8315,34.090732762519465 121.87564882959884
66479,FFMFRDHY,131-639-9927,56.29315056317384 21.520961313947968
99246,QYXFQCNKP,870-409-5706,-54.24256640773816 66.59322712254176
99255,VQLFRWPF,874-103-8506,56.695794238884446 116.90801919357412
33721,GPNIREYFA,742-231-4451,90.19559988642203 173.86029306609524
99256,EYIMIYQ,151-736-7990,30.25509403628925 173.94236058062842
99259,JAKTMA,551-568-7521,-48.06126723224948 0.5984286752921409
33722,BAHOX,238-622-2925,69.79720432884571 28.909217480570224
66491,RMENR,956-293-5825,-54.45251492767586 39.7547800484756
99263,IFKDR,998-397-9199,82.58529092596055 31.66164580592984
99262,NEPRA,144-507-7158,-74.85829203712458 73.13193196788819
33728,YDOIVQG,685-532-3311,-0.5653299719015905 167.33525607102737
99264,YEENN,192-654-7377,-86.40488536671883 17.15494385224379
33731,EQBBD,579-620-9487,56.26150381075746 172.5826706828889
99269,NUOTEXCG,631-303-8403,-61.218546731466446 124.79268515847102
66500,PIXTCAYDA,949-448-1995,20.886050504572992 47.168397081404585
66502,GCRMQT,338-613-4068,85.41424670849375 164.44931168070406
99270,GQARGRQO,873-580-8654,77.26784633813432 135.6916861256027
99273,UPTAXWQWW,838-335-5316,-56.16811988603387 5.146609190596238
33738,LVUFF,838-311-5806,59.86294462941717 50.53778170315892
33741,IDJSDAFA,235-102-7690,-35.45445255745668 18.729000201256497
99279,UQIOXM,794-137-8828,-65.53777560331821 107.89736740670811
33742,VRFXXK,313-386-7528,62.4896614249144 86.14053302857565
66513,URXJIMW,152-203-8348,42.69499051375348 96.83943985114284
33745,DEASWGJ,915-539-1886,-54.30735835116256 42.046556404177466
66515,DCNRUAXD,251-151-3526,50.36358998957783 133.97465530496297
99283,WANEYLR,913-165-3707,-62.47938699049713 164.2030013204768
33752,XXOFEOO,915-461-1884,40.912383701447624 149.20416943018748
99289,UYGNGQP,570-693-1444,67.73730764783267 119.01199040411636
33753,BWTNWM,628-309-1908,27.62840417212307 57.41320267977005
66522,DFBGVEROK,455-656-9500,11.370537490313737 60.64513616695198
33757,DSPPO,710-404-1926,-62.37878295316093 176.7392293605759
99297,DUJKEYBOU,455-222-1409,23.778983533922087 66.96434267767391
66529,NUUNP,197-232-8470,32.2359461333275 6.221207775321978
99301,MJDCXH,729-524-8418,52.37256216961609 26.2249430258278
1001,RJCYRSJH,633-470-5325,-82.68387808640512 133.21952416348188
99307,YALSQLL,402-600-7176,-68.84453848874568 106.20702102029728
66539,PNHIVA,117-570-8386,2.6519389549635406 15.985400048661289
33771,WDEMPHW,996-432-3298,64.63301367742994 5.988254567622741
1003,UDDWFMRH,880-117-9011,49.0247557357701 15.154096134345306
99306,YDQFAY,157-521-9513,-38.34807458462444 7.04517554532734
1004,PALBYS,144-265-3309,45.490030683530875 142.7380016295416
66540,WWAISKWO,223-288-3338,75.42784865239236 123.74964182694508
33773,VYJHDUO,974-135-5848,-7.071329132006014 107.40370404689095
33775,UXYUGVMA,940-629-9892,54.355279534381054 19.61346433272642
66542,SMGTG,404-633-4673,-6.559324580922137 110.43136682429477
33777,JYBTE,128-328-2352,45.19164959122949 84.8265471499167
33779,KGBXSUPOT,810-642-2360,86.85509493175937 121.77527879321512
66546,NOGHQ,288-592-8150,73.86087664703928 40.73240118268157
99317,JPFPPRRU,184-211-6866,-52.51305098933994 117.07118345656909
33783,YTYCRHQ,505-148-4039,-76.56869643867776 127.88996693402119
66555,CTOGCL,168-542-9071,46.28415893328969 142.26901737143083
66554,AHXVR,944-671-4333,-83.21142953386128 33.28163673305651
99327,QBXBUXVMU,670-278-4730,50.676823834053835 124.80891822881708
33791,AUGBYHLFO,869-160-6948,-80.85374441212291 48.04488336976259
1023,LKVRK,864-127-7560,63.766080434524156 0.9039069748513437
99326,KNIEVO,525-415-8083,19.815244906839055 52.82842238375618
33792,MYGXW,683-175-9189,-42.02859107815071 72.5443642748512
99334,EKNJAYF,621-659-4544,13.587520489389433 98.50381768285082
33799,NTHOEWDP,676-556-4540,88.89287716079374 88.29747700518948
99341,WXQSABIDY,507-212-7961,52.68076559660204 91.49952872222707
33805,LPHFHV,955-113-2726,-40.06126209059134 55.83903107521495
66577,XKKUKWL,872-278-7834,-39.56265637564478 21.466718920406834
33808,TKWUMSIBG,240-458-2725,-6.780912690039031 132.4255154729946
1040,RFVFNC,345-593-4342,-40.12558700381652 175.33493666946643
66576,IXTGSWTT,571-287-6733,-28.687411858621672 107.19115264382701
99344,UOEYYITHP,737-547-3174,-22.25833669384798 106.07049200359326
1044,GHQLKYK,132-269-5198,-69.22390782507757 126.2375894130121
33814,XOSGC,166-223-5065,-42.04116979565807 110.61155281243737
99352,YHNLVSEI,909-686-9172,61.68589587102463 159.9731472079475
66586,HQXVRSNN,171-166-2676,28.177317942692852 71.52146404913485
99354,EAYECD,540-356-3672,69.07449711592105 28.05410173202188
99357,BWSOGVWCO,942-458-4773,-58.26148080680089 129.87521724572454
1053,HTYUD,548-216-3467,-84.14171808615208 100.58221393673247
33822,UPWKC,456-159-1907,-26.51393699830618 125.77406166536699
1055,RSBNLHY,121-578-8964,-3.2608321568781378 152.92067961452298
33825,UNOYW,248-659-6891,64.72991180413226 113.6693430444084
99362,VHOOLGH,207-218-2865,86.60721357964826 39.60498489939663
33828,FTGLMJXRB,607-212-4737,38.15746357667186 88.368929448967
66603,KJGYWGPY,647-548-6240,-30.82857475467327 55.345701074350686
99373,YNQSWYAF,905-345-3677,-39.359970977193335 177.19839770312387
1068,IKGHCTNHR,420-588-9043,-16.097646344515837 73.04684903194104
66607,GNPJVEOXB,302-324-6201,-23.307397761109996 113.29385813541842
1070,GNDQY,554-164-6079,44.88291885764116 84.09670218394471
1072,KVUVRGCMK,293-192-8032,90.81080206265716 26.414561617615817
33841,LHXDOBGVS,236-559-7485,78.83262091514274 116.92690000734265
99378,LHYLS,984-166-1121,90.03073672667651 76.98075128080717
1075,IAHWYOGB,511-542-5875,88.39574828316825 60.98148910057099
99383,GLIFIRB,340-603-3709,59.83605124421041 144.26582114318578
1078,GTRVWAKA,765-372-2803,-82.23454775741601 81.78912613671778
66616,BVSCYQL,579-347-9515,41.97086468855093 171.80189508925832
66619,KEBYPEK,941-710-1859,40.85330276500534 78.78966640444874
99386,DBMLUIJP,135-669-5731,8.808157091459407 130.0937679242526
33852,IDKVUM,574-628-1015,58.50791356348995 155.93076587669918
66621,XJKGODP,514-465-9978,-21.32972256206439 41.67888567923565
1086,ESYOC,547-289-4790,85.73642193749421 132.8204503704029
99390,MDRIP,665-378-1395,18.901483014770946 58.41940653174025
66624,MJTKMRS,780-127-8219,-23.510991925901976 106.39851314973866
33858,EGQKN,913-217-7115,-7.447911744458267 176.66739074693163
99395,PIFYY,324-322-9367,20.329349301556604 51.67250431054092
33859,VCVYO,491-668-3665,-75.7504712892211 89.60526772506094
99399,YQTFGCDJE,446-298-3660,-37.76709147380128 172.0533949109428
33862,KDTOKAB,687-654-4663,-9.796213819557934 97.6311309367377
66630,GBJCB,767-219-5825,84.83004773918861 152.22152840550928
1095,NWYEWAI,766-529-9149,-12.677098031598746 126.13203362799632
66633,GWYJVR,648-334-3637,53.64250655979535 14.255090127124653
99403,RYYCSN,686-349-7646,78.0988830877798 34.36828889378877
33869,UEMYP,611-111-1904,-64.75060688573714 11.961525913876462
1102,NFOLSNJS,808-379-3528,39.26512711953072 86.47805709421581
99409,TASKC,182-579-6267,-48.13714384730876 18.966481584911655
33874,IDVEM,101-602-4578,-3.7763988446165513 175.80366253226262
1107,RLAUKE,783-541-2327,-87.50624541026615 37.13533657891336
99410,NCGAKLB,344-346-5796,-18.106747592085952 146.83997750606832
66645,FYUDXV,763-466-6776,-67.25593264633275 58.32922452769867
33876,JYFFTRXFR,274-690-2571,-24.0592627064529 123.10982848229723
33877,HWJYW,202-237-1469,-63.724426544193534 52.330398230415
1111,EGOPAGHH,611-387-5998,68.32042150727472 165.18274920318828
66646,JCBLAKTND,890-589-3716,-84.82685759045499 96.01108173307894
99416,VBDGLW,525-732-4697,13.672617926368588 135.87060932376963
99419,GHBNF,458-408-8475,85.74633716909037 42.465398874254774
1114,IJOXFKA,287-448-5684,-32.5926973141162 81.35736974352224
33883,YSDKTHS,305-171-5733,46.794284830251826 6.87584813863892
1115,PMUFEN,666-303-8974,27.235300927231307 14.650114615465034
66653,MYTLYPDA,806-675-9805,-85.00336543216959 78.34364136614063
33886,OBEFUAPHE,377-525-9036,6.499493649206485 55.27455541700757
1118,URSHL,190-309-9804,58.88727464381449 8.776621370525753
99422,PYQYACYFA,232-502-1863,-32.09405785751253 15.580656070654966
1122,MTMIASHH,144-721-3705,-68.18230699109884 122.19891646921829
1124,GXPPKA,571-135-8962,68.15790479079067 55.3726876254969
33893,NIPSCNYY,830-557-9641,-63.576658059124284 72.52321296301596
66663,LLCWKCC,925-306-7354,-88.44454771083869 92.83277317373631
33894,VWACNBKAV,328-579-3496,25.369001129794952 92.90964570701196
33896,LCWIWHQFS,838-264-5621,-12.160843378835096 102.86828429193521
99432,NYKOEGPYN,790-478-1289,-30.43184241679161 160.32444718360907
66664,JDYCBUAS,785-303-4307,16.428376494836385 145.08070869704716
33898,DPEFDGL,783-405-3626,-9.353464694415493 72.80706418880082
33899,BHDCGD,559-250-6891,-85.26698836387177 69.52727810717558
1131,IAOOFA,499-478-6688,-72.84857423053104 111.2562029368532
99434,WGCJR,881-228-3460,-81.59785211190813 5.3265744581768635
1133,YCGWPETIF,806-113-1673,-78.10389145488121 40.25326280679071
99439,VTHWS,256-208-5088,48.21388583408478 143.94538949131768
1134,NKMWH,509-596-7031,33.872625859245076 28.55588497644769
33902,SYADQCB,297-680-2756,75.80762727932569 130.69652385144963
33903,AGSYTKWR,865-127-6221,-78.6336198752403 5.4148289654122275
99441,OADJCOFNR,204-310-8174,-68.38651423364765 49.57589900339156
1138,XRLHXB,857-235-7454,-37.737583531702896 77.79418124738483
33908,NCIYBUFQC,878-722-9838,19.143049323562437 12.072145871352333
1140,WUDLCNGU,739-661-6438,63.0460514466935 23.907890407998575
1141,XMYAK,697-237-8033,64.27152867401719 29.993032905740794
99447,EOUATWDH,784-741-8564,59.66927755570396 98.2248532726544
66679,NNVKD,628-349-5200,90.26335058717311 56.670447058124374
66678,GTBHAXKM,800-283-9256,-32.72018795732877 151.24035659193302
33912,MGCKYU,483-619-3129,-49.928299171773745 146.12931921057603
99453,BCLNDLNWM,776-660-3387,25.790850922165063 17.86334762996428
1149,GUWVVPM,676-617-1146,87.87693922512543 71.93565900871639
33918,UGKOYBPLY,474-636-2750,-78.59250486898704 84.22709340121013
99454,EDFBEV,973-613-1460,-41.08024096615945 86.47517241737121
99459,NWQCPKPH,813-446-3178,75.51958855404669 117.0949956613265
66690,VRMQPV,111-509-2323,46.43193428434057 13.356128650373746
99461,THDEMV,220-509-6784,-84.17893536440134 90.80385936137716
66692,HXVQU,313-258-9316,-57.129103300535824 107.47893076161942
99460,YSXRSX,739-609-1451,74.12217597519862 49.863636660390284
99463,XURDI,457-736-4978,-86.27610207121256 16.06961657613243
33929,KWLDJA,776-300-6126,69.08387554346436 168.91576746545735
66696,UFTBTKGAL,985-657-4207,82.86335899852227 146.63572150791327
33931,FQPBGIVID,333-456-4040,-39.97769636985695 101.74134941851138
66700,HUKWYQOI,648-631-2697,5.8070926475552085 33.370280867809214
99468,QLEXCHX,848-668-2378,-11.993171838828431 31.40603469662175
99471,EVVMWYJ,874-569-4717,75.26534895965261 169.0033767593121
1167,FCXWHRFU,888-661-7283,-71.29371821968162 64.4301718767566
1172,EOTMN,673-713-5358,0.041298878532117556 174.48058674680362
66709,COVHT,151-262-7297,83.82586488934396 25.08083325274963
1173,EVUQIEYTE,681-558-4328,52.69226699895276 147.13368226565947
66712,AGNVET,807-354-3258,-17.478910531804743 20.49653287293083
33947,UKFRW,376-558-4607,64.35622376037517 164.20148555749267
33948,OLFAR,327-422-9705,-53.124614426778884 60.37601230141984
1181,BMBRKUIG,234-466-9916,-18.198710678639884 110.65726396467362
33949,KDQBXBL,916-312-3541,-55.615694168479614 137.3891961660751
33950,CAEBHP,284-366-1565,-16.934459508935788 12.304058921217715
1183,XMYYXDP,421-368-8185,-31.597863415524472 8.30144897971395
33953,HUXXRQRYP,605-721-8504,-62.97962779397521 23.010363721707442
1185,YFXODA,930-160-7199,-7.3244762376095025 54.041487926951135
99488,UAWKCDOG,429-265-8168,-32.18744201104163 43.776018765073204
99491,DCPNFVMGP,594-457-8534,-45.5859919061413 179.58885815235323
33957,LDDCIVO,494-649-4477,74.41862422086342 12.04183732165755
66726,PTWQYX,257-463-7329,9.828738695730081 117.60859573996494
66729,RYTVAOSYU,130-704-7847,9.479602139855672 115.28624962361027
99498,QBJAJQB,694-181-7666,-75.2915906828957 3.218772443121684
99501,TGUVGEF,221-686-4073,80.17515900370043 78.48857897949077
33964,PIWXFAG,529-226-8687,64.39529229354878 76.14073323048157
66732,KUITFVWGR,507-175-1551,-78.85691999368291 60.480712444245704
1197,VFUYAAOAX,909-438-4664,9.474622479777622 125.75257194963578
33965,VVJWSRCI,843-351-5387,85.35343134016398 80.55774183385505
99503,WABNVN,982-346-2693,47.59679503324284 109.24291116355575
33966,YYPBHMTT,778-572-6073,-85.59366339758711 12.973000133230986
33967,XOBYO,507-501-6000,21.114755386961008 166.14523065409486
66737,NYKYEDT,426-270-3570,15.938065337001419 114.10393306769653
66736,HXCHIOXR,340-253-3759,-30.362269815170535 74.02215363034765
66739,GBYER,253-463-6031,-32.30776349794538 25.142819570653916
1203,QIXFHTH,644-538-1936,48.17778639376502 152.96465489440786
33971,CXGEC,385-554-5929,3.341246197290502 5.139786834226751
99506,HHXANXXS,107-320-3859,-67.7029325620332 128.87288803125355
1204,YXQPPYM,679-209-5978,-89.67240258471311 75.10565931456063
66745,AYIJG,478-272-7790,24.551223218034266 141.1933469875297
1208,VDMRGID,933-703-6176,0.8356668649955452 115.66808149516633
99512,AYDIJAGS,552-185-2942,-74.4313884109144 150.90132724369408
33977,YKLEYQLJA,798-170-3799,19.50143362324914 151.46696222498824
33979,SGDYUYYAM,230-202-9557,73.30493277332653 153.038181713322
66751,LKWDFR,138-327-8483,54.62110778812021 98.07375715018067
33983,TLGBA,449-721-7635,3.369461748912869 114.03958482058519
33984,AMWWS,297-453-5180,-18.570905399026202 150.7240473938902
33986,PKVUO,806-437-2560,30.831686388970283 98.42408404153007
99523,KHHDUYTFI,871-522-3962,8.481615445358926 61.564071437853585
66757,PQTGY,749-553-1446,-9.413778478256944 20.150375321312108
33994,FTNGC,814-534-9772,86.30429043260767 91.42908038341798
1226,WYDVYQILB,522-536-5040,41.17887915075843 100.09740255296677
